Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000025540,001000000000845,2025-02-01,2025-02-08,Closed,Medium,Sev3,How-to,193,false,Neutral
500000000025541,001000000001400,2025-09-27,,Working,Medium,Sev4,Integration,,false,Neutral
500000000025542,001000000003304,2025-07-14,2025-07-31,Closed,Medium,Sev4,Bug,192,false,Neutral
500000000025543,001000000002067,2024-01-29,,New,Medium,Sev4,Billing,,false,Positive
500000000025544,001000000001286,2025-02-05,2025-02-08,Closed,Medium,Sev4,Performance,35,false,Positive
500000000025545,001000000004108,2025-05-03,2025-05-08,Closed,Medium,Sev4,Integration,26,false,Neutral
500000000025546,001000000003175,2025-02-06,2025-02-20,Closed,Medium,Sev4,Integration,117,false,Positive
500000000025547,001000000001540,2025-08-04,,Working,Medium,Sev4,Bug,,false,Positive
500000000025548,001000000000469,2024-10-16,2024-10-28,Closed,Medium,Sev3,Billing,146,false,Positive
500000000025549,001000000001592,2025-09-22,2025-10-05,Closed,Medium,Sev3,Billing,168,false,Positive
500000000025550,001000000003583,2025-02-10,,Working,Medium,Sev3,How-to,,false,Neutral
500000000025551,001000000003118,2025-01-05,2025-01-12,Closed,Medium,Sev3,Billing,122,false,Positive
500000000025552,001000000001844,2024-12-10,2024-12-30,Closed,Medium,Sev3,How-to,38,false,Positive
500000000025553,001000000001554,2024-03-23,2024-04-12,Closed,Medium,Sev3,Performance,73,false,Neutral
500000000025554,001000000000910,2025-03-18,2025-03-23,Closed,Medium,Sev3,Performance,111,false,Neutral
500000000025555,001000000004119,2024-11-30,2024-12-20,Closed,Medium,Sev4,How-to,35,false,Neutral
500000000025556,001000000004413,2024-11-20,,Working,Medium,Sev3,How-to,,false,Neutral
500000000025557,001000000001472,2025-06-20,,New,Medium,Sev4,Bug,,false,Positive
500000000025558,001000000004283,2024-08-26,2024-08-29,Closed,Medium,Sev3,Performance,168,false,Neutral
500000000025559,001000000001972,2025-04-22,2025-04-24,Closed,Medium,Sev4,Bug,138,false,Positive
500000000025560,001000000001333,2024-10-27,2024-10-29,Closed,Medium,Sev4,How-to,69,false,Neutral
500000000025561,001000000002781,2024-06-04,2024-06-05,Closed,Medium,Sev3,Integration,133,false,Neutral
500000000025562,001000000001746,2024-12-03,2024-12-20,Closed,High,Sev1,Performance,111,false,Negative
500000000025563,001000000001876,2025-04-08,2025-04-18,Closed,Medium,Sev4,Performance,111,false,Positive
500000000025564,001000000001140,2025-02-19,2025-02-25,Closed,Medium,Sev3,Integration,40,false,Positive
500000000025565,001000000002734,2024-12-04,,New,Medium,Sev3,How-to,,false,Neutral
500000000025566,001000000000270,2025-05-08,2025-05-20,Closed,Medium,Sev3,Bug,144,false,Neutral
500000000025567,001000000002268,2025-04-27,2025-04-28,Closed,Medium,Sev3,How-to,116,false,Neutral
500000000025568,001000000001546,2025-03-10,2025-03-21,Closed,Medium,Sev3,Integration,144,false,Neutral
500000000025569,001000000004126,2024-01-17,2024-01-27,Closed,Medium,Sev4,How-to,50,false,Positive
500000000025570,001000000003982,2025-01-03,2025-01-24,Closed,Medium,Sev3,Performance,106,false,Neutral
500000000025571,001000000001429,2024-06-18,2024-06-26,Closed,Medium,Sev4,Integration,105,false,Positive
500000000025572,001000000001663,2024-06-23,2024-07-14,Closed,Medium,Sev3,Performance,85,false,Neutral
500000000025573,001000000002018,2024-12-05,2024-12-23,Closed,Medium,Sev3,Performance,87,false,Neutral
500000000025574,001000000003479,2024-11-22,2024-12-11,Closed,Medium,Sev3,Performance,139,false,Neutral
500000000025575,001000000003270,2024-03-02,2024-03-10,Closed,Medium,Sev3,Performance,74,false,Positive
500000000025576,001000000004234,2025-04-07,2025-04-17,Closed,Medium,Sev4,Billing,227,false,Positive
500000000025577,001000000003852,2025-02-26,2025-03-10,Closed,Medium,Sev3,Bug,105,false,Neutral
500000000025578,001000000004642,2025-09-19,2025-10-08,Closed,Medium,Sev4,Performance,179,false,Positive
500000000025579,001000000003207,2025-09-30,,Working,Medium,Sev3,Performance,,false,Neutral
500000000025580,001000000000063,2024-06-08,2024-06-28,Closed,Medium,Sev4,How-to,60,false,Neutral
500000000025581,001000000001993,2025-04-13,2025-04-15,Closed,Medium,Sev4,Billing,24,false,Neutral
500000000025582,001000000003441,2024-09-22,2024-09-30,Closed,Medium,Sev4,How-to,104,false,Positive
500000000025583,001000000004605,2024-10-14,2024-10-18,Closed,Medium,Sev3,Billing,96,false,Neutral
500000000025584,001000000004493,2024-03-19,,Working,Medium,Sev3,Performance,,false,Positive
500000000025585,001000000001511,2024-09-22,2024-10-12,Closed,Medium,Sev3,Integration,62,false,Positive
500000000025586,001000000004230,2024-10-17,2024-10-19,Closed,Medium,Sev3,Performance,35,false,Positive
500000000025587,001000000000363,2025-04-24,,Working,Medium,Sev4,Integration,,false,Neutral
500000000025588,001000000001066,2024-05-31,2024-06-12,Closed,Medium,Sev3,How-to,192,false,Positive
500000000025589,001000000003302,2025-05-04,2025-05-18,Closed,Medium,Sev3,Bug,71,false,Positive
500000000025590,001000000001293,2025-02-04,2025-02-15,Closed,Medium,Sev3,Bug,154,false,Positive
500000000025591,001000000001633,2024-08-16,2024-08-18,Closed,High,Sev2,Billing,119,false,Negative
500000000025592,001000000002681,2024-10-24,2024-11-05,Closed,Medium,Sev3,How-to,141,false,Neutral
500000000025593,001000000001401,2025-02-22,2025-03-02,Closed,Medium,Sev4,Bug,133,false,Positive
500000000025594,001000000002155,2025-01-23,2025-01-28,Closed,Medium,Sev3,Integration,180,false,Positive
500000000025595,001000000002088,2024-01-08,2024-01-17,Closed,Medium,Sev3,Integration,188,false,Neutral
500000000025596,001000000002474,2025-09-27,2025-10-14,Closed,Medium,Sev4,Integration,95,false,Positive
500000000025597,001000000003273,2024-02-02,2024-02-08,Closed,Medium,Sev3,How-to,134,false,Positive
500000000025598,001000000001799,2025-07-09,2025-07-30,Closed,Medium,Sev4,Billing,41,false,Positive
500000000025599,001000000001748,2025-07-22,2025-08-11,Closed,High,Sev1,How-to,115,false,Negative
500000000025600,001000000003450,2024-08-14,2024-08-18,Closed,Medium,Sev4,Bug,160,false,Neutral
500000000025601,001000000002456,2024-09-04,2024-09-20,Closed,Medium,Sev4,How-to,39,false,Positive
500000000025602,001000000000886,2025-08-16,2025-09-03,Closed,Medium,Sev3,Bug,106,false,Positive
500000000025603,001000000000514,2025-03-31,2025-04-06,Closed,Medium,Sev4,Integration,106,false,Neutral
500000000025604,001000000000950,2025-09-17,2025-10-02,Closed,Medium,Sev4,Performance,159,false,Positive
500000000025605,001000000000033,2024-01-28,2024-02-12,Closed,High,Sev2,How-to,132,false,Neutral
500000000025606,001000000004496,2024-02-13,,New,Medium,Sev4,Integration,,false,Neutral
500000000025607,001000000004692,2025-01-13,2025-01-29,Closed,Medium,Sev4,Bug,121,false,Neutral
500000000025608,001000000003504,2024-12-16,2024-12-28,Closed,Medium,Sev3,Billing,73,false,Neutral
500000000025609,001000000004558,2025-04-21,2025-05-10,Closed,Medium,Sev3,Performance,137,false,Positive
500000000025610,001000000004709,2024-02-19,2024-02-23,Closed,Medium,Sev3,How-to,40,false,Neutral
500000000025611,001000000000201,2024-11-12,2024-11-23,Closed,Medium,Sev4,Bug,46,false,Positive
500000000025612,001000000000427,2024-09-12,,New,Medium,Sev3,How-to,,false,Neutral
500000000025613,001000000004908,2024-10-15,2024-10-22,Closed,Medium,Sev4,Performance,42,false,Positive
500000000025614,001000000002587,2025-08-04,,Working,Medium,Sev3,How-to,,false,Positive
500000000025615,001000000004044,2025-04-24,2025-05-10,Closed,Medium,Sev3,Performance,60,false,Neutral
500000000025616,001000000001943,2024-06-05,2024-06-13,Closed,Medium,Sev4,Bug,163,false,Neutral
500000000025617,001000000003280,2025-02-05,2025-02-08,Closed,Medium,Sev3,How-to,32,false,Neutral
500000000025618,001000000001069,2025-07-25,2025-08-08,Closed,Medium,Sev3,How-to,133,false,Positive
500000000025619,001000000004746,2025-07-07,2025-07-27,Closed,Medium,Sev3,Billing,143,false,Positive
500000000025620,001000000002986,2024-03-26,2024-04-14,Closed,Medium,Sev4,How-to,167,false,Positive
500000000025621,001000000003240,2025-05-07,2025-05-27,Closed,Medium,Sev4,How-to,180,false,Positive
500000000025622,001000000004466,2024-03-29,2024-04-03,Closed,Medium,Sev3,Bug,178,false,Positive
500000000025623,001000000003314,2024-12-20,2025-01-01,Closed,Medium,Sev4,Billing,181,false,Positive
500000000025624,001000000000128,2024-05-11,,Working,Medium,Sev3,Performance,,false,Neutral
500000000025625,001000000003164,2024-12-01,,Working,Medium,Sev4,How-to,,false,Positive
500000000025626,001000000004117,2024-11-15,2024-11-21,Closed,Medium,Sev3,Integration,132,false,Positive
500000000025627,001000000001956,2025-08-23,2025-09-02,Closed,Medium,Sev4,Performance,6,false,Neutral
500000000025628,001000000000600,2024-02-22,,Working,Medium,Sev3,Integration,,false,Neutral
500000000025629,001000000000236,2025-08-07,2025-08-17,Closed,Medium,Sev4,Billing,25,false,Neutral
500000000025630,001000000004222,2024-11-24,,Working,Medium,Sev3,Billing,,false,Neutral
500000000025631,001000000004858,2024-01-20,2024-02-07,Closed,Medium,Sev4,Integration,15,false,Neutral
500000000025632,001000000001527,2024-08-09,2024-08-14,Closed,Medium,Sev3,Performance,96,false,Neutral
500000000025633,001000000004049,2025-02-18,2025-02-22,Closed,Medium,Sev4,Billing,238,false,Neutral
500000000025634,001000000000161,2024-05-30,2024-06-04,Closed,Medium,Sev4,Performance,36,false,Neutral
500000000025635,001000000001471,2024-12-15,2025-01-02,Closed,Medium,Sev3,Bug,157,false,Positive
500000000025636,001000000001821,2024-04-11,2024-04-21,Closed,Medium,Sev4,Performance,45,false,Neutral
500000000025637,001000000004662,2024-08-05,2024-08-24,Closed,Medium,Sev4,Bug,218,false,Neutral
500000000025638,001000000002163,2025-04-16,2025-04-26,Closed,Medium,Sev4,Bug,35,false,Neutral
500000000025639,001000000003658,2024-09-20,,New,Medium,Sev3,Performance,,false,Neutral
500000000025640,001000000001650,2025-08-13,2025-08-31,Closed,Medium,Sev3,Bug,75,false,Positive
500000000025641,001000000000014,2025-06-26,2025-07-12,Closed,Medium,Sev3,How-to,81,false,Positive
500000000025642,001000000002045,2024-01-15,2024-01-30,Closed,Medium,Sev3,Billing,24,false,Neutral
500000000025643,001000000004258,2025-02-02,,Working,Medium,Sev3,How-to,,false,Positive
500000000025644,001000000003583,2024-11-06,,Working,Medium,Sev4,How-to,,false,Positive
500000000025645,001000000003081,2025-09-07,2025-09-12,Closed,Medium,Sev4,Bug,27,false,Positive
500000000025646,001000000002087,2025-01-03,,Working,Medium,Sev4,Bug,,false,Positive
500000000025647,001000000000611,2025-01-31,2025-02-20,Closed,Medium,Sev3,How-to,136,false,Positive
500000000025648,001000000000616,2024-09-22,2024-09-29,Closed,Medium,Sev4,Bug,66,false,Positive
500000000025649,001000000004187,2024-07-25,2024-08-10,Closed,Medium,Sev4,Performance,83,false,Positive
500000000025650,001000000003729,2024-12-31,,Working,Medium,Sev4,How-to,,false,Positive
500000000025651,001000000003328,2024-09-29,2024-10-06,Closed,Medium,Sev3,Integration,152,false,Positive
500000000025652,001000000002679,2025-09-12,,Working,Medium,Sev3,How-to,,false,Positive
500000000025653,001000000003208,2024-04-03,,Working,Medium,Sev4,Billing,,false,Positive
500000000025654,001000000002212,2024-01-04,2024-01-09,Closed,Medium,Sev3,Performance,23,false,Positive
500000000025655,001000000003964,2025-01-29,2025-02-14,Closed,Medium,Sev3,Billing,125,false,Neutral
500000000025656,001000000004955,2024-01-18,2024-02-05,Closed,Medium,Sev4,Performance,94,false,Neutral
500000000025657,001000000000232,2024-02-01,,Working,Medium,Sev4,Performance,,false,Positive
500000000025658,001000000000124,2025-07-30,2025-08-03,Closed,Medium,Sev4,Billing,22,false,Neutral
500000000025659,001000000004620,2025-07-15,2025-07-21,Closed,Medium,Sev3,Integration,88,false,Neutral
500000000025660,001000000000186,2025-04-26,2025-05-02,Closed,High,Sev2,Billing,121,false,Negative
500000000025661,001000000000864,2025-06-22,2025-07-02,Closed,Medium,Sev3,Integration,153,false,Positive
500000000025662,001000000001169,2025-03-11,2025-03-15,Closed,Medium,Sev4,Billing,117,false,Positive
500000000025663,001000000000422,2024-09-17,2024-09-27,Closed,Medium,Sev3,How-to,196,false,Positive
500000000025664,001000000000320,2024-11-28,,Working,Medium,Sev3,Performance,,false,Neutral
500000000025665,001000000003442,2025-06-03,2025-06-10,Closed,Medium,Sev4,How-to,63,false,Neutral
500000000025666,001000000003833,2025-03-18,2025-03-26,Closed,Medium,Sev4,Bug,176,false,Positive
500000000025667,001000000003386,2024-12-04,2024-12-10,Closed,Medium,Sev3,Integration,131,false,Positive
500000000025668,001000000003136,2024-10-24,2024-10-26,Closed,Medium,Sev4,Integration,76,false,Neutral
500000000025669,001000000000918,2024-05-12,,Working,Medium,Sev4,Performance,,false,Neutral
500000000025670,001000000003184,2025-05-12,2025-06-02,Closed,Medium,Sev3,Billing,23,false,Positive
500000000025671,001000000001864,2025-08-07,2025-08-28,Closed,Medium,Sev3,Bug,45,false,Neutral
500000000025672,001000000004487,2025-08-10,2025-08-30,Closed,Medium,Sev3,Bug,132,false,Neutral
500000000025673,001000000003978,2025-07-04,2025-07-17,Closed,Medium,Sev4,Performance,138,false,Neutral
500000000025674,001000000004376,2025-06-24,,New,Medium,Sev4,How-to,,false,Positive
500000000025675,001000000002275,2025-01-11,,New,Medium,Sev3,How-to,,false,Neutral
500000000025676,001000000002697,2024-11-02,2024-11-03,Closed,Medium,Sev4,Billing,187,false,Neutral
500000000025677,001000000001870,2025-06-26,2025-07-07,Closed,Medium,Sev4,Integration,119,false,Neutral
500000000025678,001000000002074,2024-09-22,,Working,Medium,Sev3,How-to,,false,Positive
500000000025679,001000000001012,2024-04-24,2024-05-14,Closed,Medium,Sev4,Performance,33,false,Neutral
500000000025680,001000000002195,2025-08-08,,Working,Medium,Sev4,Integration,,false,Positive
500000000025681,001000000001833,2025-05-17,,New,Medium,Sev4,Bug,,false,Neutral
500000000025682,001000000003168,2024-09-10,2024-09-15,Closed,Medium,Sev3,Integration,119,false,Positive
500000000025683,001000000000693,2025-08-27,2025-09-02,Closed,Medium,Sev3,Performance,233,false,Positive
500000000025684,001000000003971,2024-12-11,2024-12-18,Closed,Medium,Sev4,Billing,137,false,Neutral
500000000025685,001000000000780,2025-03-06,2025-03-18,Closed,Medium,Sev3,Bug,149,false,Neutral
500000000025686,001000000004176,2024-05-15,2024-05-25,Closed,Medium,Sev4,Performance,115,false,Neutral
500000000025687,001000000002155,2024-01-31,2024-02-06,Closed,Medium,Sev4,How-to,102,false,Positive
500000000025688,001000000002095,2024-11-27,2024-12-14,Closed,Medium,Sev4,Billing,149,false,Positive
500000000025689,001000000000710,2024-10-29,2024-11-04,Closed,Medium,Sev4,Billing,46,false,Neutral
500000000025690,001000000004599,2025-01-03,,Working,Medium,Sev3,Bug,,false,Neutral
500000000025691,001000000002524,2025-02-15,,New,Medium,Sev3,How-to,,false,Positive
500000000025692,001000000000702,2024-09-14,2024-09-20,Closed,Medium,Sev3,Bug,172,false,Neutral
500000000025693,001000000001109,2024-08-29,2024-09-19,Closed,Medium,Sev4,How-to,96,false,Neutral
500000000025694,001000000004012,2024-10-31,2024-11-04,Closed,Medium,Sev3,Bug,139,false,Positive
500000000025695,001000000001281,2024-07-24,2024-08-10,Closed,Medium,Sev4,How-to,212,false,Neutral
500000000025696,001000000003392,2024-12-25,2025-01-09,Closed,Medium,Sev4,Integration,202,false,Positive
500000000025697,001000000000791,2025-08-24,2025-09-13,Closed,Medium,Sev3,Bug,221,false,Neutral
500000000025698,001000000002315,2025-07-13,2025-08-03,Closed,Medium,Sev3,How-to,208,false,Neutral
500000000025699,001000000001616,2025-01-01,2025-01-05,Closed,Medium,Sev3,Billing,74,false,Neutral
500000000025700,001000000000294,2024-08-01,2024-08-05,Closed,Medium,Sev4,Performance,161,false,Positive
500000000025701,001000000001816,2025-05-07,2025-05-22,Closed,Medium,Sev4,Billing,154,false,Positive
500000000025702,001000000000446,2024-01-22,2024-02-11,Closed,Medium,Sev4,Integration,83,false,Neutral
500000000025703,001000000002544,2025-07-13,2025-07-31,Closed,Medium,Sev4,How-to,120,false,Neutral
500000000025704,001000000002446,2024-05-31,,Working,Medium,Sev4,Integration,,false,Positive
500000000025705,001000000002066,2025-06-09,2025-06-10,Closed,Medium,Sev3,How-to,238,false,Neutral
500000000025706,001000000001389,2024-07-08,,Working,Medium,Sev4,Billing,,false,Neutral
500000000025707,001000000000380,2025-09-19,2025-10-02,Closed,Medium,Sev3,Integration,94,false,Neutral
500000000025708,001000000002215,2024-01-12,,Working,Medium,Sev3,Integration,,false,Neutral
500000000025709,001000000003239,2025-03-26,2025-03-28,Closed,Medium,Sev4,Billing,71,false,Positive
500000000025710,001000000004191,2025-01-29,2025-02-08,Closed,Medium,Sev3,Integration,86,false,Positive
500000000025711,001000000002970,2024-10-20,2024-11-01,Closed,Medium,Sev3,Bug,122,false,Neutral
500000000025712,001000000001482,2024-11-27,2024-12-03,Closed,Medium,Sev3,Bug,158,false,Neutral
500000000025713,001000000002733,2024-05-19,2024-05-24,Closed,Medium,Sev4,Integration,9,false,Positive
500000000025714,001000000002741,2025-08-04,2025-08-10,Closed,Medium,Sev4,How-to,59,false,Positive
500000000025715,001000000004385,2024-11-02,2024-11-19,Closed,Medium,Sev4,Billing,45,false,Neutral
500000000025716,001000000001682,2024-04-09,2024-04-25,Closed,Medium,Sev3,Performance,240,false,Neutral
500000000025717,001000000000204,2025-03-26,2025-04-13,Closed,High,Sev1,Integration,92,false,Negative
500000000025718,001000000003566,2024-05-08,2024-05-14,Closed,Medium,Sev4,Performance,139,false,Neutral
500000000025719,001000000000973,2025-01-13,,New,Medium,Sev4,Billing,,false,Neutral
500000000025720,001000000001054,2025-04-03,2025-04-06,Closed,Medium,Sev3,How-to,80,false,Neutral
500000000025721,001000000003064,2024-07-08,,Working,Medium,Sev4,Integration,,false,Neutral
500000000025722,001000000000436,2025-06-18,,New,Medium,Sev3,Performance,,false,Positive
500000000025723,001000000004532,2025-05-29,2025-06-02,Closed,Medium,Sev3,Billing,183,false,Positive
500000000025724,001000000004282,2025-02-18,2025-03-02,Closed,Medium,Sev4,Integration,216,false,Positive
500000000025725,001000000004484,2025-04-10,2025-04-28,Closed,Medium,Sev3,How-to,31,false,Positive
500000000025726,001000000003070,2025-05-13,,New,Medium,Sev4,Integration,,false,Positive
500000000025727,001000000003653,2024-07-04,2024-07-20,Closed,Medium,Sev4,Bug,167,false,Positive
500000000025728,001000000003760,2025-05-31,2025-06-05,Closed,Medium,Sev4,Performance,239,false,Positive
500000000025729,001000000001478,2024-02-29,,Working,Medium,Sev4,Integration,,false,Neutral
500000000025730,001000000004496,2024-07-11,2024-07-19,Closed,Medium,Sev3,Performance,212,false,Positive
500000000025731,001000000003048,2024-07-31,2024-08-13,Closed,Medium,Sev3,Performance,160,false,Neutral
500000000025732,001000000004909,2025-08-18,2025-09-04,Closed,Medium,Sev3,Billing,32,false,Positive
500000000025733,001000000003976,2025-04-04,2025-04-13,Closed,Medium,Sev4,How-to,162,false,Neutral
500000000025734,001000000004157,2024-08-18,,New,Medium,Sev4,Billing,,false,Positive
500000000025735,001000000001807,2024-08-29,,New,Medium,Sev4,Billing,,false,Neutral
500000000025736,001000000004813,2024-05-26,2024-06-08,Closed,Medium,Sev4,How-to,212,false,Neutral
500000000025737,001000000003223,2025-01-03,2025-01-07,Closed,Medium,Sev4,Billing,65,false,Neutral
500000000025738,001000000003888,2024-07-21,2024-08-04,Closed,Medium,Sev3,Performance,229,false,Neutral
500000000025739,001000000001414,2024-01-20,2024-02-09,Closed,Medium,Sev3,Performance,151,false,Neutral
500000000025740,001000000003385,2024-06-25,2024-07-11,Closed,Medium,Sev4,Performance,220,false,Neutral
500000000025741,001000000003867,2025-04-01,,Working,Medium,Sev4,Performance,,false,Neutral
500000000025742,001000000001081,2024-01-09,2024-01-18,Closed,Medium,Sev3,Performance,84,false,Neutral
500000000025743,001000000001667,2024-08-20,2024-08-23,Closed,Medium,Sev4,Performance,101,false,Positive
500000000025744,001000000003797,2024-01-20,2024-01-31,Closed,Medium,Sev3,Performance,157,false,Positive
500000000025745,001000000000495,2024-10-07,2024-10-12,Closed,Medium,Sev4,Billing,201,false,Positive
500000000025746,001000000004104,2024-08-26,2024-09-05,Closed,Medium,Sev4,Performance,132,false,Positive
500000000025747,001000000004523,2024-04-10,2024-04-16,Closed,Medium,Sev3,Bug,48,false,Positive
500000000025748,001000000001830,2025-06-22,2025-07-04,Closed,Medium,Sev4,Integration,170,false,Neutral
500000000025749,001000000004404,2025-02-05,2025-02-10,Closed,Medium,Sev3,Performance,185,false,Neutral
500000000025750,001000000000106,2024-09-06,2024-09-19,Closed,Medium,Sev3,Integration,124,false,Positive
500000000025751,001000000000737,2024-12-24,2024-12-28,Closed,Medium,Sev3,Performance,142,false,Neutral
500000000025752,001000000001497,2024-01-20,2024-02-05,Closed,Medium,Sev3,Billing,87,false,Neutral
500000000025753,001000000004790,2024-12-11,2024-12-24,Closed,Medium,Sev3,How-to,130,false,Neutral
500000000025754,001000000003045,2024-04-18,2024-05-06,Closed,Medium,Sev4,Billing,101,false,Neutral
500000000025755,001000000004382,2024-04-13,2024-05-03,Closed,Medium,Sev4,How-to,184,false,Positive
500000000025756,001000000000869,2025-03-23,2025-04-12,Closed,Medium,Sev4,Bug,28,false,Neutral
500000000025757,001000000004332,2024-09-10,2024-09-17,Closed,Medium,Sev4,Billing,20,false,Neutral
500000000025758,001000000004851,2025-04-02,,New,Medium,Sev4,Billing,,false,Neutral
500000000025759,001000000003426,2025-09-07,2025-09-13,Closed,Medium,Sev3,Bug,61,false,Positive
500000000025760,001000000004124,2024-05-27,2024-05-30,Closed,Medium,Sev4,Billing,181,false,Neutral
500000000025761,001000000004553,2024-03-16,2024-03-30,Closed,Medium,Sev3,Billing,14,false,Neutral
500000000025762,001000000001252,2024-09-23,2024-10-09,Closed,Medium,Sev4,Performance,95,false,Positive
500000000025763,001000000001643,2024-03-22,2024-04-12,Closed,Medium,Sev4,Integration,211,false,Positive
500000000025764,001000000003679,2024-05-06,2024-05-24,Closed,Medium,Sev4,Billing,202,false,Positive
500000000025765,001000000000960,2025-09-18,,New,Medium,Sev3,How-to,,false,Positive
500000000025766,001000000000539,2025-02-19,,Working,Medium,Sev4,Bug,,false,Neutral
500000000025767,001000000000024,2025-07-20,2025-08-09,Closed,High,Sev2,Integration,127,false,Negative
500000000025768,001000000002353,2024-11-08,2024-11-20,Closed,Medium,Sev4,Bug,113,false,Positive
500000000025769,001000000002989,2024-10-03,,Working,Medium,Sev4,Integration,,false,Positive
500000000025770,001000000001071,2024-02-21,2024-02-25,Closed,Medium,Sev3,Bug,131,false,Positive
500000000025771,001000000003096,2025-06-30,2025-07-09,Closed,Medium,Sev3,Bug,77,false,Positive
500000000025772,001000000004033,2025-07-18,2025-07-20,Closed,Medium,Sev4,Integration,159,false,Neutral
500000000025773,001000000000771,2024-07-18,2024-08-02,Closed,Medium,Sev4,Billing,92,false,Positive
500000000025774,001000000003812,2025-09-30,2025-10-11,Closed,Medium,Sev3,How-to,41,false,Neutral
500000000025775,001000000004157,2025-06-01,,New,Medium,Sev4,How-to,,false,Positive
500000000025776,001000000000359,2025-07-08,2025-07-27,Closed,Medium,Sev4,How-to,129,false,Neutral
500000000025777,001000000003881,2024-08-24,2024-08-29,Closed,Medium,Sev3,Bug,41,false,Neutral
500000000025778,001000000002612,2025-03-27,2025-04-07,Closed,Medium,Sev3,Performance,174,false,Positive
500000000025779,001000000000196,2024-02-20,2024-03-04,Closed,Medium,Sev4,Billing,197,false,Positive
500000000025780,001000000002777,2024-02-10,2024-02-28,Closed,Medium,Sev4,Billing,8,false,Positive
500000000025781,001000000001225,2025-01-31,2025-02-05,Closed,Medium,Sev3,Bug,42,false,Neutral
500000000025782,001000000000546,2024-04-27,2024-05-09,Closed,Medium,Sev4,Bug,67,false,Positive
500000000025783,001000000001407,2024-01-10,2024-01-15,Closed,Medium,Sev3,How-to,23,false,Positive
500000000025784,001000000003065,2024-06-02,2024-06-10,Closed,Medium,Sev3,Performance,237,false,Positive
500000000025785,001000000002087,2025-06-27,2025-07-02,Closed,Medium,Sev4,Bug,75,false,Neutral
500000000025786,001000000003965,2024-07-09,2024-07-10,Closed,Medium,Sev3,Integration,32,false,Positive
500000000025787,001000000000052,2025-01-22,2025-02-11,Closed,Medium,Sev3,Performance,19,false,Positive
500000000025788,001000000003180,2024-02-07,2024-02-14,Closed,Medium,Sev4,Billing,64,false,Positive
500000000025789,001000000000329,2025-08-19,2025-08-27,Closed,Medium,Sev3,Performance,60,false,Neutral
500000000025790,001000000000048,2024-09-19,2024-10-02,Closed,High,Sev1,How-to,113,false,Negative
500000000025791,001000000004148,2024-06-25,,New,Medium,Sev4,How-to,,false,Neutral
500000000025792,001000000003701,2024-08-05,2024-08-06,Closed,Medium,Sev3,How-to,162,false,Positive
500000000025793,001000000000395,2024-01-08,,Working,Medium,Sev4,Performance,,false,Neutral
500000000025794,001000000000446,2025-04-06,,New,Medium,Sev4,Integration,,false,Neutral
500000000025795,001000000003870,2025-01-10,2025-01-28,Closed,Medium,Sev3,Bug,221,false,Neutral
500000000025796,001000000002739,2025-08-07,2025-08-15,Closed,Medium,Sev4,Bug,145,false,Neutral
500000000025797,001000000001134,2025-06-17,,Working,Medium,Sev3,Billing,,false,Neutral
500000000025798,001000000000818,2024-08-09,2024-08-21,Closed,Medium,Sev3,Performance,124,false,Neutral
500000000025799,001000000003272,2025-04-23,2025-05-07,Closed,Medium,Sev3,How-to,174,false,Positive
500000000025800,001000000000628,2024-08-13,,Working,Medium,Sev3,Performance,,false,Positive
500000000025801,001000000002765,2024-08-11,2024-08-27,Closed,Medium,Sev3,Billing,124,false,Positive
500000000025802,001000000001326,2024-07-03,2024-07-08,Closed,Medium,Sev3,Performance,122,false,Neutral
500000000025803,001000000004259,2025-03-24,2025-03-26,Closed,Medium,Sev4,Integration,172,false,Positive
500000000025804,001000000000610,2025-03-03,2025-03-18,Closed,Medium,Sev3,Integration,172,false,Positive
500000000025805,001000000004639,2025-03-10,2025-03-31,Closed,Medium,Sev4,Billing,237,false,Neutral
500000000025806,001000000004621,2024-02-06,2024-02-15,Closed,Medium,Sev3,Integration,127,false,Neutral
500000000025807,001000000003385,2024-01-08,2024-01-29,Closed,Medium,Sev3,Billing,45,false,Positive
500000000025808,001000000000216,2025-04-05,2025-04-23,Closed,Medium,Sev3,Bug,155,false,Positive
500000000025809,001000000004949,2025-09-16,2025-09-28,Closed,Medium,Sev3,Bug,113,false,Positive
500000000025810,001000000004180,2025-01-02,2025-01-20,Closed,Medium,Sev4,Integration,207,false,Positive
500000000025811,001000000004055,2024-12-17,,Working,Medium,Sev3,Billing,,false,Positive
500000000025812,001000000000295,2024-04-09,2024-04-29,Closed,High,Sev2,Performance,66,false,Neutral
500000000025813,001000000002197,2024-04-10,2024-04-29,Closed,Medium,Sev3,Billing,79,false,Positive
500000000025814,001000000003075,2024-06-06,2024-06-25,Closed,Medium,Sev3,Integration,104,false,Neutral
500000000025815,001000000000019,2024-08-17,2024-08-18,Closed,Medium,Sev4,Bug,190,false,Neutral
500000000025816,001000000000731,2025-07-08,2025-07-16,Closed,Medium,Sev4,Integration,42,false,Positive
500000000025817,001000000002542,2025-02-15,,Working,Medium,Sev4,Performance,,false,Neutral
500000000025818,001000000000481,2025-04-08,2025-04-22,Closed,Medium,Sev4,Integration,82,false,Neutral
500000000025819,001000000004655,2024-03-19,2024-03-23,Closed,Medium,Sev3,Bug,163,false,Neutral
